"","ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM","moneyness","logmoneyness","TimeToExp"
"799","SPY231222C00494000","REGULAR","USD",2023-12-22,494,0.01,0,0,0.01,0.02,2,47,2023-12-01 09:30:02,0.141610146484375,FALSE,0.923157894736842,-0.0799549922224034,0.0438056125941136
"800","SPY231222C00495000","REGULAR","USD",2023-12-22,495,0.02,-0.01,-33.333336,0.01,0.02,16,253,2023-12-06 11:43:10,0.1445398046875,FALSE,0.921292929292929,-0.0819772376031712,0.0438056125941136
"801","SPY231222C00500000","REGULAR","USD",2023-12-22,500,0.02,0,0,0.01,0.02,150,2016,2023-12-05 09:35:26,0.1601646484375,FALSE,0.91208,-0.0920275734566727,0.0438056125941136
"802","SPY231222C00505000","REGULAR","USD",2023-12-22,505,0.01,0,0,0,0.01,1732,868,2023-12-06 14:30:51,0.164070859375,FALSE,0.903049504950495,-0.101977904309841,0.0438056125941136
"803","SPY231222C00510000","REGULAR","USD",2023-12-22,510,0.01,0,0,0,0.01,1,192,2023-12-05 09:44:24,0.179695703125,FALSE,0.894196078431373,-0.111830200752852,0.0438056125941136
"804","SPY231222C00515000","REGULAR","USD",2023-12-22,515,0.01,0,0,0,0.01,1018,1023,2023-11-29 15:50:19,0.1914143359375,FALSE,0.885514563106796,-0.121586375698217,0.0438056125941136
"805","SPY231222C00520000","REGULAR","USD",2023-12-22,520,0.01,0,0,0,0.01,10,58,2023-12-01 15:58:42,0.2070391796875,FALSE,0.877,-0.131248286609954,0.0438056125941136
"806","SPY231222C00525000","REGULAR","USD",2023-12-22,525,0.01,0,0,0,0.01,1,1,2023-11-27 09:30:00,0.2187578125,FALSE,0.868647619047619,-0.140817737626105,0.0438056125941136
"807","SPY231222C00530000","REGULAR","USD",2023-12-22,530,0.01,0,0,0,0.01,NA,3,2023-11-16 10:16:46,0.23438265625,FALSE,0.860452830188679,-0.150296481580648,0.0438056125941136
"808","SPY231222C00540000","REGULAR","USD",2023-12-22,540,0.01,0,0,0,0.01,2,20,2023-11-28 15:06:54,0.257819921875,FALSE,0.844518518518519,-0.168988614592801,0.0438056125941136
"809","SPY231229C00270000","REGULAR","USD",2023-12-29,270,185.7,0,0,185.47,187.72,1,63,2023-11-27 10:16:43,0.976074458007813,TRUE,1.68903703703704,0.524158565967144,0.0629705681040383
"810","SPY231229C00275000","REGULAR","USD",2023-12-29,275,180.85,0,0,178.6,179.77,2,59,2023-08-04 11:02:21,1e-05,TRUE,1.65832727272727,0.505809427298948,0.0629705681040383
"811","SPY231229C00280000","REGULAR","USD",2023-12-29,280,174.57,0,0,175.57,177.94,10,57,2023-11-21 13:55:40,0.950684086914062,TRUE,1.62871428571429,0.487790921796269,0.0629705681040383
"812","SPY231229C00285000","REGULAR","USD",2023-12-29,285,169.61,0,0,170.98,172.91,13,28,2023-11-21 13:57:01,0.95507857421875,TRUE,1.60014035087719,0.470091344696868,0.0629705681040383
"813","SPY231229C00290000","REGULAR","USD",2023-12-29,290,152.98,0,0,151.89,153.09,3,16,2023-08-21 14:16:03,1e-05,TRUE,1.57255172413793,0.452699601984999,0.0629705681040383
"814","SPY231229C00295000","REGULAR","USD",2023-12-29,295,159.56,0,0,161.05,163.04,1,11,2023-11-21 13:57:21,0.909668872070312,TRUE,1.54589830508475,0.435605168625699,0.0629705681040383
"815","SPY231229C00300000","REGULAR","USD",2023-12-29,300,139.1,0,0,156.1,158,30,126,2023-11-10 12:29:07,0.879884013671875,TRUE,1.52013333333333,0.418798050309318,0.0629705681040383
"816","SPY231229C00305000","REGULAR","USD",2023-12-29,305,139.49,0,0,149.98,151.2,3,31,2023-06-14 11:00:49,0.657229990234375,TRUE,1.4952131147541,0.402268748358107,0.0629705681040383
"817","SPY231229C00310000","REGULAR","USD",2023-12-29,310,144.28,0,0,145.4,147.29,2,62,2023-11-21 14:46:52,0.684573466796875,TRUE,1.47109677419355,0.386008227486327,0.0629705681040383
"818","SPY231229C00315000","REGULAR","USD",2023-12-29,315,138.78,0,0,118.87,120.06,1,48,2023-09-14 15:01:02,1e-05,TRUE,1.44774603174603,0.370007886139886,0.0629705681040383
"819","SPY231229C00320000","REGULAR","USD",2023-12-29,320,134.04,0,0,136.16,137.38,6,71,2023-11-20 11:19:17,0.721194194335938,TRUE,1.425125,0.354259529171747,0.0629705681040383
"820","SPY231229C00325000","REGULAR","USD",2023-12-29,325,104.63,0,0,134.17,135.77,1,48,2023-11-02 10:03:55,0.979736530761719,TRUE,1.4032,0.338755342635782,0.0629705681040383
"821","SPY231229C00326000","REGULAR","USD",2023-12-29,326,95.84,0,0,97.4,98.71,2,6,2023-04-06 15:18:07,1e-05,TRUE,1.39889570552147,0.335683143598811,0.0629705681040383
"822","SPY231229C00327000","REGULAR","USD",2023-12-29,327,129.39,0,0,128.6,130.32,2,201,2023-11-22 13:16:06,0.627445131835938,TRUE,1.39461773700306,0.332620354068266,0.0629705681040383
"823","SPY231229C00328000","REGULAR","USD",2023-12-29,328,128.29,0,0,121.42,122.5,15,24,2023-08-10 09:48:33,1e-05,TRUE,1.39036585365854,0.329566916581375,0.0629705681040383
"824","SPY231229C00329000","REGULAR","USD",2023-12-29,329,101.37,0,0,0,0,2,0,2023-05-22 09:44:48,1e-05,TRUE,1.38613981762918,0.326522774200147,0.0629705681040383
"825","SPY231229C00330000","REGULAR","USD",2023-12-29,330,125.44,0,0,126.13,127.38,1,12,2023-11-27 09:57:20,0.664554135742188,TRUE,1.38193939393939,0.323487870504993,0.0629705681040383
"826","SPY231229C00331000","REGULAR","USD",2023-12-29,331,133.17,0,0,124.34,125.38,3,5,2023-07-31 10:52:08,0.589359575195313,TRUE,1.37776435045317,0.320462149588456,0.0629705681040383
"827","SPY231229C00332000","REGULAR","USD",2023-12-29,332,91.82,0,0,91.04,91.53,2,52,2023-04-11 10:26:21,1e-05,TRUE,1.37361445783133,0.317445556049031,0.0629705681040383
"828","SPY231229C00333000","REGULAR","USD",2023-12-29,333,122.08,0,0,121.98,123.12,3,25,2023-08-03 10:55:13,0.49023947265625,TRUE,1.36948948948949,0.314438034985075,0.0629705681040383
"829","SPY231229C00334000","REGULAR","USD",2023-12-29,334,90.81,0,0,114.67,115.75,9,9,2023-05-17 12:32:53,1e-05,TRUE,1.36538922155689,0.311439531988819,0.0629705681040383
"830","SPY231229C00335000","REGULAR","USD",2023-12-29,335,121,0,0,121.16,122.39,4,49,2023-12-05 11:54:27,0.640872731933594,TRUE,1.36131343283582,0.308449993140453,0.0629705681040383
"831","SPY231229C00336000","REGULAR","USD",2023-12-29,336,127.44,0,0,105.96,107.02,1,20,2023-07-25 14:57:17,1e-05,TRUE,1.3572619047619,0.305469365002315,0.0629705681040383
"832","SPY231229C00337000","REGULAR","USD",2023-12-29,337,90.63,0,0,92.28,93.37,2,5,2023-04-19 12:32:02,1e-05,TRUE,1.35323442136499,0.302497594613157,0.0629705681040383
"833","SPY231229C00338000","REGULAR","USD",2023-12-29,338,114.68,0,0,117.67,119.37,2,48,2023-11-17 15:28:55,0.58398853515625,TRUE,1.34923076923077,0.2995346294825,0.0629705681040383
"834","SPY231229C00339000","REGULAR","USD",2023-12-29,339,98.18,0,0,116.84,118.74,1,26,2023-11-07 09:41:50,0.622074091796875,TRUE,1.34525073746313,0.296580417585069,0.0629705681040383
"835","SPY231229C00340000","REGULAR","USD",2023-12-29,340,115.57,0,0,116.12,117.34,6,83,2023-11-29 15:17:42,0.608158215332031,TRUE,1.34129411764706,0.293634907355312,0.0629705681040383
"836","SPY231229C00341000","REGULAR","USD",2023-12-29,341,96.94,0,0,0,0,10,0,2023-06-05 09:58:00,1e-05,TRUE,1.33736070381232,0.290698047682002,0.0629705681040383
"837","SPY231229C00342000","REGULAR","USD",2023-12-29,342,114.54,0,0,113.6,115.85,2,64,2023-11-22 13:15:54,0.596927858886719,TRUE,1.33345029239766,0.287769787902914,0.0629705681040383
"838","SPY231229C00343000","REGULAR","USD",2023-12-29,343,89.42,0,0,108.35,109.7,2,8,2023-06-01 12:59:44,1e-05,TRUE,1.32956268221574,0.284850077799579,0.0629705681040383
"839","SPY231229C00344000","REGULAR","USD",2023-12-29,344,85.14,0,0,107.41,108.75,8,10,2023-05-31 12:15:28,1e-05,TRUE,1.3256976744186,0.281938867592121,0.0629705681040383
"840","SPY231229C00345000","REGULAR","USD",2023-12-29,345,86.97,0,0,76.85,77.82,6,56,2023-10-02 11:42:04,1e-05,TRUE,1.32185507246377,0.279036107934159,0.0629705681040383
"841","SPY231229C00346000","REGULAR","USD",2023-12-29,346,79.69,0,0,93.34,94.39,2,23,2023-05-12 10:10:20,1e-05,TRUE,1.31803468208093,0.276141749907795,0.0629705681040383
"842","SPY231229C00347000","REGULAR","USD",2023-12-29,347,90.36,0,0,0,0,1,0,2023-06-06 13:48:57,1e-05,TRUE,1.31423631123919,0.27325574501866,0.0629705681040383
"843","SPY231229C00348000","REGULAR","USD",2023-12-29,348,89.79,0,0,111.22,112.83,1,105,2023-11-03 14:10:45,0.824830853271484,TRUE,1.31045977011494,0.270378045191045,0.0629705681040383
"844","SPY231229C00349000","REGULAR","USD",2023-12-29,349,82.53,0,0,109.9,111.83,1,51,2023-11-02 10:48:06,0.809206009521484,TRUE,1.30670487106017,0.267508602763092,0.0629705681040383
"845","SPY231229C00350000","REGULAR","USD",2023-12-29,350,105.39,0,0,106.12,107.81,12,650,2023-11-30 10:57:39,0.585941640625,TRUE,1.30297142857143,0.26464737048206,0.0629705681040383
"846","SPY231229C00351000","REGULAR","USD",2023-12-29,351,113.24,0,0,91.98,92.98,1,5,2023-07-19 10:27:58,1e-05,TRUE,1.29925925925926,0.261794301499653,0.0629705681040383
"847","SPY231229C00352000","REGULAR","USD",2023-12-29,352,81.41,0,0,99.89,101.22,2,6,2023-06-01 12:23:09,1e-05,TRUE,1.29556818181818,0.258949349367422,0.0629705681040383
"848","SPY231229C00353000","REGULAR","USD",2023-12-29,353,73.27,0,0,74.04,75.23,35,27,2023-04-06 12:40:39,1e-05,TRUE,1.29189801699717,0.256112468032222,0.0629705681040383
"849","SPY231229C00354000","REGULAR","USD",2023-12-29,354,102.32,0,0,101.86,103.35,2,7,2023-11-27 12:46:55,0.518559501953125,TRUE,1.28824858757062,0.253283611831745,0.0629705681040383
"850","SPY231229C00355000","REGULAR","USD",2023-12-29,355,100.53,0,0,100.85,102.4,1,54,2023-11-27 09:57:20,0.516606396484375,TRUE,1.28461971830986,0.250462735490103,0.0629705681040383
"851","SPY231229C00356000","REGULAR","USD",2023-12-29,356,96.84,0,0,99.85,101.86,2,21,2023-11-17 15:28:34,0.541752629394531,TRUE,1.28101123595506,0.247649794113489,0.0629705681040383
"852","SPY231229C00357000","REGULAR","USD",2023-12-29,357,99.09,0,0,99.18,100.83,2,119,2023-12-05 09:57:51,0.553471262207031,TRUE,1.27742296918768,0.24484474318588,0.0629705681040383
"853","SPY231229C00358000","REGULAR","USD",2023-12-29,358,81.51,0,0,98.21,99.39,2,14,2023-11-08 10:03:19,0.524662956542969,TRUE,1.27385474860335,0.242047538564819,0.0629705681040383
"854","SPY231229C00359000","REGULAR","USD",2023-12-29,359,97.32,0,0,97.16,98.8,14,11,2023-11-27 12:45:40,0.540287800292969,TRUE,1.27030640668524,0.23925813647724,0.0629705681040383
"855","SPY231229C00360000","REGULAR","USD",2023-12-29,360,97.03,0,0,95.87,97.36,10,18,2023-12-05 13:26:30,0.571781625976563,TRUE,1.26677777777778,0.236476493515363,0.0629705681040383
"856","SPY231229C00361000","REGULAR","USD",2023-12-29,361,94.75,0,0,95.2,96.39,102,64,2023-11-27 15:54:52,0.508793974609375,TRUE,1.26326869806094,0.233702566632638,0.0629705681040383
"857","SPY231229C00362000","REGULAR","USD",2023-12-29,362,93.52,0,0,94.24,95.78,4,2,2023-11-28 15:19:39,0.527592614746094,TRUE,1.25977900552486,0.230936313139748,0.0629705681040383
"858","SPY231229C00363000","REGULAR","USD",2023-12-29,363,92.85,0,0,92.87,94.42,6,29,2023-11-27 11:23:21,0.56055126953125,TRUE,1.2563085399449,0.228177690700668,0.0629705681040383
"859","SPY231229C00364000","REGULAR","USD",2023-12-29,364,91.1,0,0,91.88,93.75,2,68,2023-11-28 10:04:10,0.581303015136719,TRUE,1.25285714285714,0.225426657328778,0.0629705681040383
"860","SPY231229C00365000","REGULAR","USD",2023-12-29,365,92,0,0,91.25,92.42,1,54,2023-12-04 16:11:52,0.549565051269531,TRUE,1.24942465753425,0.222683171383028,0.0629705681040383
"861","SPY231229C00366000","REGULAR","USD",2023-12-29,366,89.63,0,0,89.88,91.4,1356,733,2023-11-27 16:13:34,0.542362974853516,TRUE,1.24601092896175,0.219947191564153,0.0629705681040383
"862","SPY231229C00367000","REGULAR","USD",2023-12-29,367,93.02,0,0,88.88,90.76,23,396,2023-12-01 15:38:00,0.564945756835938,TRUE,1.24261580381471,0.217218676910949,0.0629705681040383
"863","SPY231229C00368000","REGULAR","USD",2023-12-29,368,89.47,0,0,87.88,89.38,2,364,2023-12-01 10:09:04,0.529789858398438,TRUE,1.23923913043478,0.214497586796588,0.0629705681040383
"864","SPY231229C00369000","REGULAR","USD",2023-12-29,369,88.46,0,0,87.24,88.89,2,392,2023-12-01 10:08:53,0.562992651367188,TRUE,1.23588075880759,0.211783880924992,0.0629705681040383
"865","SPY231229C00370000","REGULAR","USD",2023-12-29,370,85.7,0,0,86.24,87.43,1,181,2023-12-05 09:42:24,0.522953989257812,TRUE,1.23254054054054,0.209077519327249,0.0629705681040383
"866","SPY231229C00371000","REGULAR","USD",2023-12-29,371,84.72,0,0,84.87,86.44,1,739,2023-12-05 09:42:24,0.518315363769531,TRUE,1.22921832884097,0.206378462358084,0.0629705681040383
"867","SPY231229C00372000","REGULAR","USD",2023-12-29,372,85.3,0,0,84.19,85.78,1,42,2023-12-04 12:28:07,0.538212625732422,TRUE,1.22591397849462,0.203686670692373,0.0629705681040383
"868","SPY231229C00373000","REGULAR","USD",2023-12-29,373,82.82,0,0,82.9,84.39,34,19,2023-11-27 15:11:02,0.503422934570313,TRUE,1.2226273458445,0.201002105321704,0.0629705681040383
"869","SPY231229C00374000","REGULAR","USD",2023-12-29,374,81.78,0,0,81.89,83.77,15,52,2023-11-28 13:52:04,0.526249854736328,TRUE,1.21935828877005,0.198324727550987,0.0629705681040383
"870","SPY231229C00375000","REGULAR","USD",2023-12-29,375,81.49,-0.9200058,-1.1163764,81.22,82.47,2,102,2023-12-06 13:10:02,0.498784309082031,TRUE,1.21610666666667,0.195654498995108,0.0629705681040383
"871","SPY231229C00376000","REGULAR","USD",2023-12-29,376,79.57,0,0,80.26,81.79,201,164,2023-11-27 16:04:32,0.516362258300781,TRUE,1.21287234042553,0.192991381575625,0.0629705681040383
"872","SPY231229C00377000","REGULAR","USD",2023-12-29,377,78.77,0,0,78.88,80.45,7,145,2023-11-27 16:06:29,0.486455330810547,TRUE,1.20965517241379,0.190335337517508,0.0629705681040383
"873","SPY231229C00378000","REGULAR","USD",2023-12-29,378,76.96,0,0,77.88,79.81,2,44,2023-11-28 09:37:17,0.506474661865234,TRUE,1.20645502645503,0.187686329345931,0.0629705681040383
"874","SPY231229C00379000","REGULAR","USD",2023-12-29,379,78.69,0,0,77.22,78.46,2,208,2023-12-01 10:08:24,0.476323596191406,TRUE,1.20327176781003,0.185044319883093,0.0629705681040383
"875","SPY231229C00380000","REGULAR","USD",2023-12-29,380,76.86,1.0400009,1.371671,76.19,77.46,21,304,2023-12-06 13:35:37,0.470952556152344,TRUE,1.20010526315789,0.182409272245088,0.0629705681040383
"876","SPY231229C00381000","REGULAR","USD",2023-12-29,381,77.57,0,0,74.89,76.81,1,23,2023-11-29 09:59:22,0.489629127197266,TRUE,1.19695538057743,0.179781149838818,0.0629705681040383
"877","SPY231229C00382000","REGULAR","USD",2023-12-29,382,75.15,0,0,73.89,75.8,2,156,2023-11-29 14:02:03,0.483403603515625,TRUE,1.1938219895288,0.177159916358944,0.0629705681040383
"878","SPY231229C00383000","REGULAR","USD",2023-12-29,383,72.61,0,0,72.89,74.47,1,402,2023-11-30 10:57:36,0.455449781494141,TRUE,1.19070496083551,0.174545535784873,0.0629705681040383
"879","SPY231229C00384000","REGULAR","USD",2023-12-29,384,72.14,0,0,72.28,73.5,12,112,2023-11-24 12:30:11,0.452153916015625,TRUE,1.18760416666667,0.171937972377792,0.0629705681040383
"880","SPY231229C00385000","REGULAR","USD",2023-12-29,385,70.79,0,0,71.25,72.47,22,258,2023-11-28 14:45:10,0.444585632324219,TRUE,1.18451948051948,0.169337190677735,0.0629705681040383
"881","SPY231229C00386000","REGULAR","USD",2023-12-29,386,71.02,0,0,70.25,71.81,1,249,2023-11-29 12:15:09,0.461675305175781,TRUE,1.18145077720207,0.166743155500688,0.0629705681040383
"882","SPY231229C00387000","REGULAR","USD",2023-12-29,387,69.39,0,0,69.21,70.43,342,254,2023-11-24 12:40:01,0.431035963134766,TRUE,1.17839793281654,0.164155831935737,0.0629705681040383
"883","SPY231229C00388000","REGULAR","USD",2023-12-29,388,68.15,0,0,68.23,69.45,1,12,2023-12-01 09:35:13,0.427129752197266,TRUE,1.17536082474227,0.161575185342246,0.0629705681040383
"884","SPY231229C00389000","REGULAR","USD",2023-12-29,389,67.24,0,0,66.89,68.81,63,79,2023-11-24 12:32:56,0.445073908691406,TRUE,1.17233933161954,0.159001181347073,0.0629705681040383
"885","SPY231229C00390000","REGULAR","USD",2023-12-29,390,65.09,0,0,66.24,67.47,6,191,2023-11-30 10:49:09,0.417730432128906,TRUE,1.16933333333333,0.156433785841827,0.0629705681040383
"886","SPY231229C00391000","REGULAR","USD",2023-12-29,391,65.46,0,0,65.27,66.87,3,64,2023-11-24 12:57:30,0.437505625,TRUE,1.16634271099744,0.153872964980153,0.0629705681040383
"887","SPY231229C00392000","REGULAR","USD",2023-12-29,392,64.41,0,0,63.94,65.95,1,24,2023-11-24 10:16:38,0.436529072265625,TRUE,1.16336734693878,0.151318685175057,0.0629705681040383
"888","SPY231229C00393000","REGULAR","USD",2023-12-29,393,63.43,0,0,62.93,64.84,1,887,2023-11-24 10:16:23,0.424566301269531,TRUE,1.16040712468193,0.148770913096258,0.0629705681040383
"889","SPY231229C00394000","REGULAR","USD",2023-12-29,394,61.39,0,0,61.94,63.94,82,187,2023-11-30 10:51:34,0.424688370361328,TRUE,1.15746192893401,0.146229615667585,0.0629705681040383
"890","SPY231229C00395000","REGULAR","USD",2023-12-29,395,61.79,-3.0499954,-4.70388,61.27,62.9,5,342,2023-12-06 14:28:16,0.416875948486328,TRUE,1.15453164556962,0.143694760064397,0.0629705681040383
"891","SPY231229C00396000","REGULAR","USD",2023-12-29,396,63.89,0,0,60.31,61.51,1,129,2023-12-01 15:56:12,0.388067642822266,TRUE,1.15161616161616,0.141166313711039,0.0629705681040383
"892","SPY231229C00397000","REGULAR","USD",2023-12-29,397,59.73,0,0,58.95,60.49,1,420,2023-11-24 10:03:07,0.381353842773437,TRUE,1.14871536523929,0.138644244278329,0.0629705681040383
"893","SPY231229C00398000","REGULAR","USD",2023-12-29,398,61.56,0,0,58.34,59.54,3,44,2023-12-01 15:08:18,0.379156599121094,TRUE,1.14582914572864,0.136128519681081,0.0629705681040383
"894","SPY231229C00399000","REGULAR","USD",2023-12-29,399,58.06,0,0,57.3,58.84,4,5,2023-11-29 13:36:29,0.391119370117187,TRUE,1.14295739348371,0.133619108075656,0.0629705681040383
"895","SPY231229C00400000","REGULAR","USD",2023-12-29,400,57.08,-0.18999863,-0.33175942,56.3,57.52,17,1300,2023-12-06 12:35:23,0.367071759033203,TRUE,1.1401,0.131115977857537,0.0629705681040383
"896","SPY231229C00401000","REGULAR","USD",2023-12-29,401,39.05,0,0,54.92,56.53,2,1290,2023-11-07 15:55:38,0.362311064453125,TRUE,1.13725685785536,0.12861909765895,0.0629705681040383
"897","SPY231229C00402000","REGULAR","USD",2023-12-29,402,54.44,0,0,54.33,55.86,2,6,2023-11-28 11:03:39,0.375494526367187,TRUE,1.13442786069652,0.126128436346498,0.0629705681040383
"898","SPY231229C00403000","REGULAR","USD",2023-12-29,403,48.64,0,0,52.89,54.56,17,821,2023-11-14 11:06:11,0.353277951660156,TRUE,1.13161290322581,0.123643963018836,0.0629705681040383
"899","SPY231229C00404000","REGULAR","USD",2023-12-29,404,51.18,0,0,51.95,53.54,2,154,2023-11-30 10:49:16,0.346686220703125,TRUE,1.12881188118812,0.121165647004369,0.0629705681040383
"900","SPY231229C00405000","REGULAR","USD",2023-12-29,405,53.9,0,0,51.37,52.59,5,2797,2023-12-01 11:49:10,0.344122769775391,TRUE,1.12602469135802,0.11869345785898,0.0629705681040383
"901","SPY231229C00406000","REGULAR","USD",2023-12-29,406,50.7,0,0,50.32,51.55,17,51,2023-11-27 15:36:26,0.336432416992188,TRUE,1.12325123152709,0.116227365363787,0.0629705681040383
"902","SPY231229C00407000","REGULAR","USD",2023-12-29,407,48.61,0,0,48.96,50.88,2,790,2023-11-30 10:57:27,0.348578291625977,TRUE,1.1204914004914,0.113767339522924,0.0629705681040383
"903","SPY231229C00408000","REGULAR","USD",2023-12-29,408,43.65,0,0,47.97,49.6,2,384,2023-11-16 10:51:21,0.328314822387695,TRUE,1.11774509803922,0.111313350561357,0.0629705681040383
"904","SPY231229C00409000","REGULAR","USD",2023-12-29,409,50.92,0,0,47.27,48.49,1,899,2023-12-01 13:11:04,0.316901362304687,TRUE,1.11501222493888,0.108865368922717,0.0629705681040383
"905","SPY231229C00410000","REGULAR","USD",2023-12-29,410,48.03,1.949997,4.231764,45.97,47.88,1,4318,2023-12-06 11:11:52,0.331793791503906,TRUE,1.11229268292683,0.106423365267166,0.0629705681040383
"906","SPY231229C00411000","REGULAR","USD",2023-12-29,411,42.05,0,0,45.4,46.6,8,290,2023-11-15 10:16:07,0.311896529541016,TRUE,1.10958637469586,0.103987310469285,0.0629705681040383
"907","SPY231229C00412000","REGULAR","USD",2023-12-29,412,45.54,0,0,44.34,45.96,4,113,2023-12-04 16:11:11,0.324347576904297,TRUE,1.1068932038835,0.101557175615993,0.0629705681040383
"908","SPY231229C00413000","REGULAR","USD",2023-12-29,413,43.17,0,0,42.92,44.88,1,1642,2023-11-29 16:07:13,0.314887222290039,TRUE,1.10421307506053,0.0991329320044864,0.0629705681040383
"909","SPY231229C00414000","REGULAR","USD",2023-12-29,414,44.26,0,0,41.99,43.59,6,1629,2023-12-05 10:56:44,0.295050994873047,TRUE,1.10154589371981,0.0967145511402047,0.0629705681040383
"910","SPY231229C00415000","REGULAR","USD",2023-12-29,415,42.09,-0.049999237,-0.1186503,40.98,42.6,2,2895,2023-12-06 14:03:50,0.290046162109375,TRUE,1.09889156626506,0.0943020047348207,0.0629705681040383
"911","SPY231229C00416000","REGULAR","USD",2023-12-29,416,40.64,0,0,39.97,41.92,10,1021,2023-12-01 11:17:27,0.299811689453125,TRUE,1.09625,0.0918952647042557,0.0629705681040383
"912","SPY231229C00417000","REGULAR","USD",2023-12-29,417,39.96,0,0,39.04,40.66,4,429,2023-12-05 13:52:17,0.281989602050781,TRUE,1.09362110311751,0.0894943031667176,0.0629705681040383
"913","SPY231229C00418000","REGULAR","USD",2023-12-29,418,38.87,0,0,38.04,39.93,1,125,2023-12-05 14:45:20,0.288886505737305,TRUE,1.091004784689,0.0870990924407627,0.0629705681040383
"914","SPY231229C00419000","REGULAR","USD",2023-12-29,419,38.59,0,0,37.41,38.58,2,348,2023-12-05 11:13:54,0.267097172851563,TRUE,1.08840095465394,0.0847096050433813,0.0629705681040383
"915","SPY231229C00420000","REGULAR","USD",2023-12-29,420,38,0.9700012,2.619501,36.42,37.64,6,2471,2023-12-06 11:11:16,0.264411652832031,TRUE,1.08580952380952,0.082325813688105,0.0629705681040383
"916","SPY231229C00421000","REGULAR","USD",2023-12-29,421,35.98,-0.5,-1.370614,35.07,36.93,160,553,2023-12-06 14:15:56,0.271735798339844,TRUE,1.08323040380048,0.0799476912831377,0.0629705681040383
"917","SPY231229C00422000","REGULAR","USD",2023-12-29,422,35.1,0,0,34.49,35.71,2,2344,2023-12-05 12:59:16,0.256355092773437,TRUE,1.080663507109,0.0775752109295072,0.0629705681040383
"918","SPY231229C00423000","REGULAR","USD",2023-12-29,423,33.72,-0.049999237,-0.14805815,33.43,34.65,2,3479,2023-12-06 14:29:36,0.248115429077148,TRUE,1.07810874704492,0.0752083459192411,0.0629705681040383
"919","SPY231229C00424000","REGULAR","USD",2023-12-29,424,32.94,0.07999802,0.24345104,32.08,33.69,82,2487,2023-12-06 14:35:54,0.244270252685547,TRUE,1.07556603773585,0.0728470697335613,0.0629705681040383
"920","SPY231229C00425000","REGULAR","USD",2023-12-29,425,32.02,-0.6100006,-1.8694471,31.11,33.08,181,6332,2023-12-06 14:16:12,0.25470716003418,TRUE,1.07303529411765,0.0704913560411022,0.0629705681040383
"921","SPY231229C00426000","REGULAR","USD",2023-12-29,426,30.97,-0.3600006,-1.1490604,30.14,31.67,51,2250,2023-12-06 14:36:38,0.232063343505859,TRUE,1.07051643192488,0.0681411786961487,0.0629705681040383
"922","SPY231229C00427000","REGULAR","USD",2023-12-29,427,29.96,0.6099987,2.07836,29.49,30.71,48,4237,2023-12-06 14:35:43,0.228096098022461,TRUE,1.0680093676815,0.0657965117368944,0.0629705681040383
"923","SPY231229C00428000","REGULAR","USD",2023-12-29,428,29.07,0.6399994,2.251141,28.16,30.11,688,3480,2023-12-06 14:37:16,0.238166798095703,TRUE,1.06551401869159,0.0634573293837222,0.0629705681040383
"924","SPY231229C00429000","REGULAR","USD",2023-12-29,429,28.02,-0.020000458,-0.071328305,27.2,28.76,272,2114,2023-12-06 14:36:12,0.218635743408203,TRUE,1.0630303030303,0.061123606037502,0.0629705681040383
"925","SPY231229C00430000","REGULAR","USD",2023-12-29,430,27.04,-0.39999962,-1.4577246,26.15,28.08,192,11298,2023-12-06 14:36:55,0.225105405273437,TRUE,1.06055813953488,0.058795316277911,0.0629705681040383
"926","SPY231229C00431000","REGULAR","USD",2023-12-29,431,25.91,-0.6499996,-2.4472878,25.61,27.11,482,6790,2023-12-06 14:30:04,0.220222641601562,TRUE,1.05809744779582,0.0564724348617714,0.0629705681040383
"927","SPY231229C00432000","REGULAR","USD",2023-12-29,432,25.05,-0.21000099,-0.83135784,24.25,26.19,606,4065,2023-12-06 14:35:40,0.216987810668945,TRUE,1.05564814814815,0.0541549367214087,0.0629705681040383
"928","SPY231229C00433000","REGULAR","USD",2023-12-29,433,24.17,0.42000008,1.7684214,23.3,25.16,490,6510,2023-12-06 14:37:05,0.209846768798828,TRUE,1.05321016166282,0.0518427969630292,0.0629705681040383
"929","SPY231229C00434000","REGULAR","USD",2023-12-29,434,23.27,-0.5299988,-2.2268858,22.26,24.25,836,6367,2023-12-06 14:38:00,0.206795041503906,TRUE,1.05078341013825,0.0495359908651143,0.0629705681040383
"930","SPY231229C00435000","REGULAR","USD",2023-12-29,435,22.31,-0.52000046,-2.2777069,21.42,23.23,427,15815,2023-12-06 14:38:05,0.199898137817383,TRUE,1.04836781609195,0.047234493876835,0.0629705681040383
"931","SPY231229C00436000","REGULAR","USD",2023-12-29,436,21.34,-0.5300007,-2.4234142,20.44,22.02,8,4359,2023-12-06 14:14:10,0.186653641357422,TRUE,1.04596330275229,0.0449382816164848,0.0629705681040383
"932","SPY231229C00437000","REGULAR","USD",2023-12-29,437,20.4,-0.59000015,-2.810863,19.5,21.02,8,1699,2023-12-06 14:38:08,0.18048915222168,TRUE,1.04356979405034,0.0426473298699289,0.0629705681040383
